,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,VISITORS,MONTH_NUM
291,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,APRIL,0.0,4
292,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,MAY,0.0,5
293,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,JUNE,2697.0,6
294,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,JULY,3767.0,7
295,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,AUGUST,3754.0,8
296,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,SEPTEMBER,3737.0,9
297,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,OCTOBER,3999.0,10
298,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,NOVEMBER,3198.0,11
299,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2020,DECEMBER,3229.0,12
300,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,JANUARY,2949.0,1
301,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,FEBRUARY,2857.0,2
302,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,MARCH,3310.0,3
303,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,APRIL,3325.0,4
304,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,MAY,2911.0,5
305,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,JUNE,2244.0,6
306,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,JULY,2937.0,7
307,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,AUGUST,2993.0,8
308,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,SEPTEMBER,2847.0,9
309,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,OCTOBER,3095.0,10
310,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,NOVEMBER,2709.0,11
311,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2021,DECEMBER,2488.0,12
312,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,JANUARY,2949.0,1
313,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,FEBRUARY,2360.0,2
314,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,MARCH,3250.0,3
315,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,APRIL,3169.0,4
316,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,MAY,2896.0,5
317,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,JUNE,4950.0,6
318,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,JULY,3198.0,7
319,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,AUGUST,3390.0,8
320,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,SEPTEMBER,3329.0,9
321,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,OCTOBER,4599.0,10
322,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,NOVEMBER,5054.0,11
323,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2022,DECEMBER,2703.0,12
324,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,JANUARY,3282.0,1
325,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,FEBRUARY,6377.0,2
326,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,MARCH,6239.0,3
327,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,APRIL,2610.0,4
328,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,MAY,737.0,5
329,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,JUNE,3666.0,6
330,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,JULY,3413.0,7
331,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,AUGUST,3636.0,8
332,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,SEPTEMBER,3355.0,9
333,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,OCTOBER,4205.0,10
334,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,NOVEMBER,3412.0,11
335,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2023,DECEMBER,3186.0,12
336,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,JANUARY,3470.0,1
337,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,FEBRUARY,3553.0,2
338,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,MARCH,4814.0,3
339,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,APRIL,3751.0,4
340,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,MAY,3746.0,5
341,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,JUNE,3612.0,6
342,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,JULY,3948.0,7
343,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,AUGUST,3994.0,8
344,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,SEPTEMBER,3631.0,9
345,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,OCTOBER,4062.0,10
346,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,NOVEMBER,3714.0,11
347,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2024,DECEMBER,3835.0,12
348,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,JANUARY,3693.0,1
349,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,FEBRUARY,3279.0,2
350,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,MARCH,4287.0,3
351,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,APRIL,4167.0,4
352,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,MAY,4250.0,5
353,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,JUNE,3946.0,6
354,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,JULY,4939.0,7
355,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,AUGUST,4445.0,8
356,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,SEPTEMBER,5026.0,9
357,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,OCTOBER,5252.0,10
358,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,NOVEMBER,3808.0,11
359,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,2025,DECEMBER,3244.0,12
360,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,JANUARY,6713.0,1
361,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,FEBRUARY,6250.0,2
362,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,MARCH,7054.0,3
363,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,APRIL,9139.0,4
364,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,MAY,8857.0,5
365,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,JUNE,9586.0,6
366,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,JULY,8352.0,7
367,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,AUGUST,10359.0,8
368,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,SEPTEMBER,9151.0,9
369,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,OCTOBER,10016.0,10
370,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,NOVEMBER,8461.0,11
371,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2011,DECEMBER,8368.0,12
372,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,JANUARY,7210.0,1
373,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,FEBRUARY,7797.0,2
374,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,MARCH,8602.0,3
375,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,APRIL,8383.0,4
376,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,MAY,7891.0,5
377,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,JUNE,7739.0,6
378,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,JULY,9702.0,7
379,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,AUGUST,10971.0,8
380,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,SEPTEMBER,9649.0,9
381,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,OCTOBER,9644.0,10
382,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,NOVEMBER,8004.0,11
383,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2012,DECEMBER,7500.0,12
384,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,JANUARY,6977.0,1
385,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,FEBRUARY,5146.0,2
386,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,MARCH,7208.0,3
387,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,APRIL,8120.0,4
388,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,MAY,7495.0,5
389,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,JUNE,8600.0,6
390,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,JULY,9219.0,7
391,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,AUGUST,7883.0,8
392,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,SEPTEMBER,8052.0,9
393,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,OCTOBER,7920.0,10
394,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,NOVEMBER,7429.0,11
395,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2013,DECEMBER,5713.0,12
396,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,JANUARY,5517.0,1
397,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,FEBRUARY,4864.0,2
398,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,MARCH,6572.0,3
399,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,APRIL,7287.0,4
400,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,MAY,6578.0,5
401,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,JUNE,7836.0,6
402,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,JULY,9356.0,7
403,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,AUGUST,8088.0,8
404,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,SEPTEMBER,7438.0,9
405,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,OCTOBER,7515.0,10
406,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,NOVEMBER,5519.0,11
407,Austin,5615 W. Race Avenue,CHICAGO,60644.0,2014,DECEMBER,5978.0,12
408,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,JANUARY,9335.0,1
409,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,FEBRUARY,9562.0,2
410,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,MARCH,5390.0,3
411,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,APRIL,0.0,4
412,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,MAY,0.0,5
413,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,JUNE,1838.0,6
414,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,JULY,3614.0,7
415,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,AUGUST,4584.0,8
416,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,SEPTEMBER,4122.0,9
417,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,OCTOBER,3932.0,10
418,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,NOVEMBER,3152.0,11
419,Austin,5615 W. Race Ave.,Chicago,60644.0,2020,DECEMBER,2923.0,12
420,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,JANUARY,2991.0,1
421,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,FEBRUARY,2412.0,2
422,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,MARCH,3799.0,3
423,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,APRIL,2957.0,4
424,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,MAY,2615.0,5
425,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,JUNE,2946.0,6
426,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,JULY,2874.0,7
427,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,AUGUST,3083.0,8
428,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,SEPTEMBER,2926.0,9
429,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,OCTOBER,3171.0,10
430,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,NOVEMBER,3164.0,11
431,Austin,5615 W. Race Ave.,Chicago,60644.0,2021,DECEMBER,2383.0,12
432,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,JANUARY,2991.0,1
433,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,FEBRUARY,2312.0,2
434,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,MARCH,3410.0,3
435,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,APRIL,3486.0,4
436,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,MAY,1636.0,5
437,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,JUNE,3883.0,6
438,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,JULY,5135.0,7
439,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,AUGUST,4145.0,8
440,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,SEPTEMBER,3804.0,9
441,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,OCTOBER,3918.0,10
442,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,NOVEMBER,3492.0,11
443,Austin,5615 W. Race Ave.,Chicago,60644.0,2022,DECEMBER,2982.0,12
444,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,JANUARY,3335.0,1
445,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,FEBRUARY,3313.0,2
446,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,MARCH,4077.0,3
447,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,APRIL,4028.0,4
448,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,MAY,4296.0,5
449,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,JUNE,4550.0,6
450,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,JULY,5270.0,7
451,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,AUGUST,7198.0,8
452,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,SEPTEMBER,6241.0,9
453,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,OCTOBER,6725.0,10
454,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,NOVEMBER,6221.0,11
455,Austin,5615 W. Race Ave.,Chicago,60644.0,2023,DECEMBER,4825.0,12
456,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,JANUARY,4599.0,1
457,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,FEBRUARY,4870.0,2
458,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,MARCH,5489.0,3
459,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,APRIL,5651.0,4
460,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,MAY,5605.0,5
461,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,JUNE,5840.0,6
462,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,JULY,6362.0,7
463,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,AUGUST,6199.0,8
464,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,SEPTEMBER,5250.0,9
465,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,OCTOBER,5676.0,10
466,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,NOVEMBER,4957.0,11
467,Austin,5615 W. Race Ave.,Chicago,60644.0,2024,DECEMBER,4539.0,12
468,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,JANUARY,4475.0,1
469,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,FEBRUARY,4002.0,2
470,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,MARCH,5040.0,3
471,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,APRIL,4338.0,4
472,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,MAY,4478.0,5
473,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,JUNE,5076.0,6
474,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,JULY,5826.0,7
475,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,AUGUST,5358.0,8
476,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,SEPTEMBER,5070.0,9
477,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,OCTOBER,5268.0,10
478,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,NOVEMBER,4708.0,11
479,Austin,5615 W. Race Ave.,Chicago,60644.0,2025,DECEMBER,3667.0,12
480,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,JANUARY,11556.0,1
481,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,FEBRUARY,9904.0,2
482,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,MARCH,13214.0,3
483,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,APRIL,13064.0,4
484,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,MAY,10969.0,5
485,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,JUNE,12587.0,6
486,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,JULY,12596.0,7
487,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,AUGUST,13638.0,8
488,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,SEPTEMBER,12542.0,9
489,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,OCTOBER,13286.0,10
490,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,NOVEMBER,11868.0,11
491,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2011,DECEMBER,10628.0,12
492,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,JANUARY,10076.0,1
493,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,FEBRUARY,10788.0,2
494,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,MARCH,11895.0,3
495,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,APRIL,11660.0,4
496,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,MAY,10365.0,5
497,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,JUNE,11179.0,6
498,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,JULY,11558.0,7
499,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,AUGUST,11985.0,8
500,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,SEPTEMBER,11568.0,9
501,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,OCTOBER,12326.0,10
502,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,NOVEMBER,10505.0,11
503,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2012,DECEMBER,10059.0,12
504,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,JANUARY,10501.0,1
505,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,FEBRUARY,9760.0,2
506,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,MARCH,10781.0,3
507,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,APRIL,10977.0,4
508,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,MAY,10542.0,5
509,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,JUNE,10172.0,6
510,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,JULY,12077.0,7
511,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,AUGUST,11090.0,8
512,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,SEPTEMBER,10710.0,9
513,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,OCTOBER,11275.0,10
514,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,NOVEMBER,10448.0,11
515,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2013,DECEMBER,8064.0,12
516,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,JANUARY,8294.0,1
517,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,FEBRUARY,8504.0,2
518,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,MARCH,10286.0,3
519,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,APRIL,10416.0,4
520,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,MAY,9302.0,5
521,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,JUNE,9729.0,6
522,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,JULY,10612.0,7
523,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,AUGUST,10046.0,8
524,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,SEPTEMBER,9748.0,9
525,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,OCTOBER,10449.0,10
526,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,NOVEMBER,8317.0,11
527,Austin-Irving,6100 W. Irving Park Road,CHICAGO,60634.0,2014,DECEMBER,8629.0,12
528,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,JANUARY,7867.0,1
529,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,FEBRUARY,7380.0,2
530,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,MARCH,4222.0,3
531,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,APRIL,0.0,4
532,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,MAY,0.0,5
533,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,JUNE,1972.0,6
534,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,JULY,2810.0,7
535,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,AUGUST,2823.0,8
536,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,SEPTEMBER,5558.0,9
537,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,OCTOBER,6360.0,10
538,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,NOVEMBER,2820.0,11
539,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2020,DECEMBER,2737.0,12
540,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,JANUARY,3101.0,1
541,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,FEBRUARY,3072.0,2
542,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,MARCH,4830.0,3
543,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,APRIL,3651.0,4
544,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,MAY,4121.0,5
545,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,JUNE,4523.0,6
546,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,JULY,4536.0,7
547,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,AUGUST,4337.0,8
548,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,SEPTEMBER,4483.0,9
549,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,OCTOBER,4613.0,10
550,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,NOVEMBER,3488.0,11
551,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2021,DECEMBER,3965.0,12
552,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,JANUARY,3101.0,1
553,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,FEBRUARY,3642.0,2
554,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,MARCH,4957.0,3
555,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,APRIL,4893.0,4
556,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,MAY,4326.0,5
557,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,JUNE,5147.0,6
558,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,JULY,5029.0,7
559,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,AUGUST,5149.0,8
560,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,SEPTEMBER,4840.0,9
561,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,OCTOBER,5656.0,10
562,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,NOVEMBER,5303.0,11
563,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2022,DECEMBER,3944.0,12
564,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,JANUARY,3165.0,1
565,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,FEBRUARY,3462.0,2
566,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,MARCH,3438.0,3
567,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,APRIL,3240.0,4
568,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,MAY,3052.0,5
569,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,JUNE,3337.0,6
570,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,JULY,3155.0,7
571,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,AUGUST,0.0,8
572,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,SEPTEMBER,0.0,9
573,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,OCTOBER,4253.0,10
574,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,NOVEMBER,3086.0,11
575,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2023,DECEMBER,2351.0,12
576,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,JANUARY,2667.0,1
577,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,FEBRUARY,3443.0,2
578,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,MARCH,3534.0,3
579,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,APRIL,3338.0,4
580,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,MAY,2907.0,5
581,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,2024,JUNE,3168.0,6
